date,loading_port,discharge_port,cargo_type,vessel_class,quantity_mt,distance_nm,sea_days,port_days,total_voyage_days,bdi,bunker_price,iron_ore_price,coking_coal_price,thermal_coal_price,steel_hrc_price,port_congestion,month,quarter,day_of_year,is_monsoon,freight_rate
2024-07-28,Hay Point,Visakhapatnam,Coking Coal,Supramax,57702,5250,15.5,7.9,23.8,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,14.93
2024-07-28,Muara Berau,Haldia,Thermal Coal,Panamax,56092,3350,10.3,7.9,18.2,1232.5,507.1,118.6,287.7,112.7,527.29,33.0,7,3,210,1,18.97
2024-07-28,Muara Berau,Haldia,Thermal Coal,Handysize,24056,3350,10.7,7.2,17.9,1232.5,507.1,118.6,287.7,112.7,527.29,33.0,7,3,210,1,10.98
2024-07-28,Nacala,Paradip,Thermal Coal,Supramax,59229,3900,11.4,6.1,18.3,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,12.63
2024-07-28,Nacala,Paradip,Thermal Coal,Handysize,28322,3900,12.2,4.8,18.4,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,11.03
2024-07-28,Nacala,Paradip,Coking Coal,Panamax,66259,3900,11.8,7.8,20.8,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,19.96
2024-07-28,Nacala,Paradip,Coking Coal,Handysize,23483,3900,12.1,5.5,19.0,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,12.8
2024-07-28,Nacala,Visakhapatnam,Thermal Coal,Supramax,61648,3700,11.0,5.3,17.1,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,12.41
2024-07-28,Nacala,Visakhapatnam,Coking Coal,Capesize,189974,3700,10.5,11.9,22.7,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,25.36
2024-07-28,Nacala,Visakhapatnam,Coking Coal,Supramax,61425,3700,11.0,8.4,20.0,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,14.17
2024-07-28,Nacala,Visakhapatnam,Coking Coal,Handysize,30834,3700,11.5,4.7,16.4,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,12.76
2024-07-28,Newcastle,Haldia,Thermal Coal,Handysize,27280,5900,17.8,8.3,26.1,1232.5,507.1,118.6,287.7,112.7,527.29,33.0,7,3,210,1,12.59
2024-07-28,Newcastle,Paradip,Coking Coal,Handysize,27304,5800,18.5,6.1,25.7,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,13.27
2024-07-28,Newcastle,Paradip,Coking Coal,Supramax,58190,5800,16.9,7.5,25.6,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,15.29
2024-07-28,Newcastle,Visakhapatnam,Coking Coal,Handysize,19360,5650,17.7,5.1,23.2,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,13.13
2024-07-28,Port Hedland,Gangavaram,Iron Ore,Handysize,27542,4550,13.8,7.1,20.9,1232.5,507.1,118.6,287.7,112.7,527.29,30.9,7,3,210,1,10.92
2024-07-28,Port Hedland,Gangavaram,Iron Ore,Panamax,78263,4550,13.9,7.3,21.2,1232.5,507.1,118.6,287.7,112.7,527.29,30.9,7,3,210,1,18.72
2024-07-28,Port Hedland,Paradip,Iron Ore,Panamax,60791,4250,12.6,6.1,19.3,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,18.59
2024-07-28,Port Hedland,Paradip,Iron Ore,Handysize,28706,4250,13.3,4.0,17.8,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,10.98
2024-07-28,Port Hedland,Visakhapatnam,Iron Ore,Capesize,190074,4520,12.9,10.1,23.7,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,24.74
2024-07-28,Richards Bay,Gangavaram,Chrome Ore,Capesize,187847,4650,13.3,9.0,22.3,1232.5,507.1,118.6,287.7,112.7,527.29,30.9,7,3,210,1,26.99
2024-07-28,Richards Bay,Gangavaram,Thermal Coal,Handysize,18447,4650,13.9,5.6,19.5,1232.5,507.1,118.6,287.7,112.7,527.29,30.9,7,3,210,1,12.01
2024-07-28,Richards Bay,Gangavaram,Chrome Ore,Handysize,21399,4650,14.0,5.9,19.9,1232.5,507.1,118.6,287.7,112.7,527.29,30.9,7,3,210,1,13.72
2024-07-28,Richards Bay,Haldia,Chrome Ore,Panamax,64131,5100,15.1,9.5,24.6,1232.5,507.1,118.6,287.7,112.7,527.29,33.0,7,3,210,1,21.96
2024-07-28,Richards Bay,Paradip,Thermal Coal,Handysize,24147,4800,14.9,4.3,20.3,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,12.27
2024-07-28,Richards Bay,Paradip,Chrome Ore,Supramax,60706,4800,14.6,6.9,22.3,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,15.77
2024-07-28,Richards Bay,Paradip,Thermal Coal,Supramax,56123,4800,14.1,6.2,21.1,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,13.36
2024-07-28,Richards Bay,Visakhapatnam,Thermal Coal,Panamax,74279,4600,13.9,6.0,20.7,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,19.58
2024-07-28,Richards Bay,Visakhapatnam,Thermal Coal,Capesize,179741,4600,13.2,9.6,23.3,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,25.67
2024-07-28,Saldanha Bay,Paradip,Manganese Ore,Panamax,60495,5600,16.2,6.1,23.8,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,21.43
2024-07-28,Saldanha Bay,Paradip,Manganese Ore,Capesize,149736,5600,16.4,9.8,27.8,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,27.67
2024-07-28,Saldanha Bay,Visakhapatnam,Iron Ore,Supramax,57268,5400,16.2,7.3,24.2,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,13.47
2024-07-28,Saldanha Bay,Visakhapatnam,Manganese Ore,Handysize,19560,5400,16.4,5.0,22.0,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,13.93
2024-07-28,Saldanha Bay,Visakhapatnam,Manganese Ore,Panamax,60206,5400,16.2,7.6,24.5,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,21.83
2024-07-28,Samarinda,Paradip,Thermal Coal,Handysize,28495,3100,9.5,6.7,17.9,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,10.74
2024-07-28,Tubarao,Paradip,Iron Ore,Supramax,59927,9200,27.4,4.7,33.4,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,15.6
2024-07-28,Tubarao,Visakhapatnam,Iron Ore,Capesize,187180,9000,27.4,11.0,39.1,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,27.71
2024-07-28,Vostochny,Haldia,Thermal Coal,Handysize,15102,4700,14.4,7.7,22.1,1232.5,507.1,118.6,287.7,112.7,527.29,33.0,7,3,210,1,12.07
2024-07-28,Vostochny,Haldia,Thermal Coal,Panamax,58422,4700,13.9,7.5,21.3,1232.5,507.1,118.6,287.7,112.7,527.29,33.0,7,3,210,1,19.15
2024-07-28,Vostochny,Haldia,Coking Coal,Supramax,61518,4700,14.1,10.4,24.5,1232.5,507.1,118.6,287.7,112.7,527.29,33.0,7,3,210,1,14.69
2024-07-28,Vostochny,Haldia,Coking Coal,Handysize,19993,4700,15.2,5.6,20.8,1232.5,507.1,118.6,287.7,112.7,527.29,33.0,7,3,210,1,12.26
2024-07-28,Vostochny,Paradip,Thermal Coal,Supramax,54519,4600,14.0,4.9,20.0,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,13.69
2024-07-28,Vostochny,Paradip,Thermal Coal,Capesize,176523,4600,13.6,9.2,24.2,1232.5,507.1,118.6,287.7,112.7,527.29,57.5,7,3,210,1,25.33
2024-07-28,Vostochny,Visakhapatnam,Coking Coal,Panamax,58979,4800,14.5,7.5,22.2,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,20.9
2024-07-28,Vostochny,Visakhapatnam,Thermal Coal,Panamax,58216,4800,14.2,6.0,20.9,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,19.51
2024-07-28,Vostochny,Visakhapatnam,Thermal Coal,Capesize,168237,4800,13.4,11.2,25.0,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,25.18
2024-07-28,Vostochny,Visakhapatnam,Thermal Coal,Supramax,56033,4800,14.5,7.7,22.9,1232.5,507.1,118.6,287.7,112.7,527.29,48.4,7,3,210,1,13.4
2024-07-29,Dampier,Paradip,Iron Ore,Handysize,15678,4180,12.7,3.7,17.8,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,11.56
2024-07-29,Dampier,Visakhapatnam,Iron Ore,Handysize,20584,4450,14.3,5.9,20.9,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,10.97
2024-07-29,Hampton Roads,Haldia,Thermal Coal,Supramax,48100,10000,30.4,8.0,38.4,1241.1,506.8,116.24,288.69,111.43,527.07,29.7,7,3,211,1,18.16
2024-07-29,Hampton Roads,Haldia,Coking Coal,Handysize,17952,10000,31.2,6.2,37.4,1241.1,506.8,116.24,288.69,111.43,527.07,29.7,7,3,211,1,16.31
2024-07-29,Hampton Roads,Haldia,Coking Coal,Panamax,57503,10000,29.4,8.5,37.9,1241.1,506.8,116.24,288.69,111.43,527.07,29.7,7,3,211,1,22.15
2024-07-29,Hampton Roads,Paradip,Coking Coal,Capesize,155627,9800,28.2,10.0,39.8,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,29.73
2024-07-29,Hampton Roads,Paradip,Coking Coal,Panamax,56708,9800,29.1,5.1,35.2,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,21.77
2024-07-29,Hampton Roads,Paradip,Thermal Coal,Supramax,59068,9800,30.0,7.7,38.2,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,17.78
2024-07-29,Hay Point,Visakhapatnam,Coking Coal,Panamax,60760,5250,15.7,6.7,23.0,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,19.14
2024-07-29,Hay Point,Visakhapatnam,Coking Coal,Supramax,48977,5250,15.4,7.9,23.6,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,15.84
2024-07-29,Muara Berau,Paradip,Thermal Coal,Panamax,80242,3200,9.3,5.0,15.4,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,16.89
2024-07-29,Muara Berau,Paradip,Thermal Coal,Handysize,23090,3200,9.9,5.4,16.4,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,11.68
2024-07-29,Nacala,Paradip,Thermal Coal,Handysize,24392,3900,12.4,5.0,18.5,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,12.13
2024-07-29,Nacala,Paradip,Coking Coal,Handysize,23137,3900,12.4,7.1,20.1,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,12.78
2024-07-29,Nacala,Paradip,Thermal Coal,Supramax,46272,3900,11.7,7.9,21.1,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,14.12
2024-07-29,Nacala,Visakhapatnam,Thermal Coal,Capesize,169231,3700,11.1,10.6,22.4,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,25.04
2024-07-29,Nacala,Visakhapatnam,Coking Coal,Capesize,183954,3700,10.7,11.8,22.9,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,25.81
2024-07-29,Newcastle,Haldia,Coking Coal,Handysize,21410,5900,17.7,5.3,23.0,1241.1,506.8,116.24,288.69,111.43,527.07,29.7,7,3,211,1,13.87
2024-07-29,Newcastle,Paradip,Thermal Coal,Capesize,180742,5800,16.9,11.0,29.0,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,26.21
2024-07-29,Newcastle,Paradip,Thermal Coal,Panamax,77604,5800,17.4,8.1,26.6,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,18.76
2024-07-29,Newcastle,Visakhapatnam,Thermal Coal,Capesize,172264,5650,16.7,9.8,26.8,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,26.35
2024-07-29,Newcastle,Visakhapatnam,Coking Coal,Supramax,46328,5650,18.1,5.8,24.5,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,16.47
2024-07-29,Newcastle,Visakhapatnam,Thermal Coal,Panamax,78988,5650,16.6,9.2,26.0,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,18.2
2024-07-29,Port Hedland,Dhamra,Iron Ore,Panamax,73696,4300,13.4,7.0,20.7,1241.1,506.8,116.24,288.69,111.43,527.07,45.4,7,3,211,1,16.91
2024-07-29,Port Hedland,Dhamra,Iron Ore,Capesize,128578,4300,12.1,8.7,21.3,1241.1,506.8,116.24,288.69,111.43,527.07,45.4,7,3,211,1,24.54
2024-07-29,Port Hedland,Gangavaram,Iron Ore,Handysize,24672,4550,14.5,5.6,20.1,1241.1,506.8,116.24,288.69,111.43,527.07,17.2,7,3,211,1,11.66
2024-07-29,Port Hedland,Paradip,Iron Ore,Supramax,43059,4250,12.8,6.9,20.5,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,13.6
2024-07-29,Port Hedland,Visakhapatnam,Iron Ore,Capesize,169149,4520,13.0,10.8,24.3,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,24.7
2024-07-29,Richards Bay,Gangavaram,Thermal Coal,Capesize,173321,4650,13.5,8.0,21.5,1241.1,506.8,116.24,288.69,111.43,527.07,17.2,7,3,211,1,25.93
2024-07-29,Richards Bay,Gangavaram,Chrome Ore,Capesize,191800,4650,13.7,9.7,23.4,1241.1,506.8,116.24,288.69,111.43,527.07,17.2,7,3,211,1,27.22
2024-07-29,Richards Bay,Gangavaram,Thermal Coal,Handysize,31265,4650,14.1,6.8,20.9,1241.1,506.8,116.24,288.69,111.43,527.07,17.2,7,3,211,1,12.56
2024-07-29,Richards Bay,Haldia,Thermal Coal,Supramax,61335,5100,15.2,9.0,24.3,1241.1,506.8,116.24,288.69,111.43,527.07,29.7,7,3,211,1,14.78
2024-07-29,Richards Bay,Paradip,Chrome Ore,Handysize,33206,4800,15.5,4.8,20.9,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,14.08
2024-07-29,Richards Bay,Paradip,Chrome Ore,Capesize,164652,4800,13.7,11.6,26.5,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,27.13
2024-07-29,Richards Bay,Paradip,Thermal Coal,Capesize,139469,4800,14.1,7.1,21.9,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,25.6
2024-07-29,Richards Bay,Visakhapatnam,Chrome Ore,Capesize,135968,4600,13.3,7.9,21.7,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,27.32
2024-07-29,Richards Bay,Visakhapatnam,Chrome Ore,Handysize,20030,4600,14.4,6.5,21.6,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,14.04
2024-07-29,Richards Bay,Visakhapatnam,Thermal Coal,Capesize,174449,4600,13.2,11.2,24.7,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,25.28
2024-07-29,Richards Bay,Visakhapatnam,Thermal Coal,Panamax,76273,4600,13.5,6.2,20.3,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,17.63
2024-07-29,Saldanha Bay,Paradip,Iron Ore,Capesize,196662,5600,15.7,11.5,28.7,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,25.9
2024-07-29,Saldanha Bay,Paradip,Iron Ore,Supramax,46404,5600,16.7,5.6,23.6,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,14.98
2024-07-29,Saldanha Bay,Visakhapatnam,Manganese Ore,Capesize,133205,5400,15.5,10.0,26.3,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,27.03
2024-07-29,Saldanha Bay,Visakhapatnam,Manganese Ore,Handysize,25875,5400,16.9,4.3,21.6,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,15.31
2024-07-29,Saldanha Bay,Visakhapatnam,Manganese Ore,Panamax,73542,5400,16.1,6.7,23.0,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,19.98
2024-07-29,Samarinda,Haldia,Thermal Coal,Handysize,26676,3250,10.4,6.1,16.5,1241.1,506.8,116.24,288.69,111.43,527.07,29.7,7,3,211,1,11.0
2024-07-29,Samarinda,Paradip,Thermal Coal,Supramax,51423,3100,9.3,6.0,16.7,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,13.52
2024-07-29,Tubarao,Paradip,Iron Ore,Supramax,55037,9200,26.7,6.2,34.1,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,16.77
2024-07-29,Tubarao,Visakhapatnam,Iron Ore,Capesize,147570,9000,26.1,8.8,35.7,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,27.57
2024-07-29,Vostochny,Haldia,Thermal Coal,Panamax,75380,4700,14.0,9.5,23.6,1241.1,506.8,116.24,288.69,111.43,527.07,29.7,7,3,211,1,18.12
2024-07-29,Vostochny,Haldia,Thermal Coal,Handysize,26049,4700,14.6,6.9,21.4,1241.1,506.8,116.24,288.69,111.43,527.07,29.7,7,3,211,1,12.81
2024-07-29,Vostochny,Haldia,Thermal Coal,Supramax,43052,4700,14.2,7.9,22.1,1241.1,506.8,116.24,288.69,111.43,527.07,29.7,7,3,211,1,14.36
2024-07-29,Vostochny,Paradip,Thermal Coal,Supramax,55792,4600,13.2,6.4,20.6,1241.1,506.8,116.24,288.69,111.43,527.07,57.9,7,3,211,1,14.37
2024-07-29,Vostochny,Visakhapatnam,Coking Coal,Supramax,50784,4800,14.1,5.3,20.0,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,15.53
2024-07-29,Vostochny,Visakhapatnam,Thermal Coal,Panamax,61284,4800,14.3,5.9,20.9,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,17.53
2024-07-29,Vostochny,Visakhapatnam,Coking Coal,Handysize,17413,4800,14.7,5.4,20.6,1241.1,506.8,116.24,288.69,111.43,527.07,48.0,7,3,211,1,13.58
2024-07-30,Beira,Paradip,Coking Coal,Handysize,14090,4200,13.2,5.5,20.0,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,13.28
2024-07-30,Beira,Visakhapatnam,Coking Coal,Handysize,30930,4000,12.4,6.5,19.0,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,13.21
2024-07-30,Dampier,Paradip,Iron Ore,Panamax,62199,4180,12.9,7.0,20.5,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,17.43
2024-07-30,Dampier,Paradip,Iron Ore,Supramax,43730,4180,12.7,5.3,19.1,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,14.67
2024-07-30,Dampier,Visakhapatnam,Iron Ore,Panamax,63381,4450,13.4,6.7,20.2,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,17.1
2024-07-30,Dampier,Visakhapatnam,Iron Ore,Supramax,43517,4450,12.5,7.6,20.2,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,14.44
2024-07-30,Hampton Roads,Haldia,Coking Coal,Supramax,49751,10000,29.7,10.0,39.7,1255.5,505.7,116.36,291.57,113.51,525.18,24.3,7,3,212,1,19.57
2024-07-30,Hampton Roads,Paradip,Thermal Coal,Panamax,68240,9800,29.4,6.3,36.8,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,21.34
2024-07-30,Hampton Roads,Paradip,Coking Coal,Capesize,145534,9800,29.0,7.6,38.1,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,31.76
2024-07-30,Hampton Roads,Paradip,Coking Coal,Panamax,68813,9800,30.4,5.0,36.9,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,21.64
2024-07-30,Hampton Roads,Visakhapatnam,Coking Coal,Capesize,140752,9600,27.1,10.0,37.2,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,31.98
2024-07-30,Hampton Roads,Visakhapatnam,Coking Coal,Supramax,52124,9600,28.3,8.2,36.5,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,19.45
2024-07-30,Hampton Roads,Visakhapatnam,Thermal Coal,Supramax,47874,9600,29.0,6.7,35.8,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,18.34
2024-07-30,Muara Berau,Haldia,Thermal Coal,Handysize,14148,3350,10.4,6.5,16.9,1255.5,505.7,116.36,291.57,113.51,525.18,24.3,7,3,212,1,12.01
2024-07-30,Muara Berau,Paradip,Thermal Coal,Supramax,47931,3200,9.5,7.0,17.2,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,14.55
2024-07-30,Muara Berau,Visakhapatnam,Thermal Coal,Handysize,21834,3000,9.1,5.3,14.4,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,11.77
2024-07-30,Muara Berau,Visakhapatnam,Thermal Coal,Supramax,44609,3000,8.4,7.3,15.8,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,14.71
2024-07-30,Nacala,Paradip,Thermal Coal,Supramax,44460,3900,10.9,6.9,19.0,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,15.4
2024-07-30,Nacala,Paradip,Coking Coal,Capesize,158549,3900,10.8,8.4,19.7,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,28.48
2024-07-30,Nacala,Visakhapatnam,Thermal Coal,Handysize,18275,3700,11.7,4.6,16.4,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,12.41
2024-07-30,Nacala,Visakhapatnam,Thermal Coal,Capesize,175960,3700,10.5,10.1,20.7,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,27.15
2024-07-30,Nacala,Visakhapatnam,Thermal Coal,Supramax,52625,3700,10.9,5.1,16.0,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,14.87
2024-07-30,Nacala,Visakhapatnam,Coking Coal,Supramax,53648,3700,11.2,7.1,18.4,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,15.44
2024-07-30,Newcastle,Paradip,Thermal Coal,Handysize,22478,5800,17.6,4.5,23.4,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,12.87
2024-07-30,Newcastle,Paradip,Thermal Coal,Supramax,60968,5800,16.7,4.7,21.8,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,16.22
2024-07-30,Newcastle,Paradip,Coking Coal,Supramax,47457,5800,17.4,5.2,24.0,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,17.22
2024-07-30,Newcastle,Visakhapatnam,Thermal Coal,Supramax,49718,5650,16.7,5.1,21.8,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,15.87
2024-07-30,Newcastle,Visakhapatnam,Thermal Coal,Capesize,153676,5650,16.3,8.3,24.7,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,28.02
2024-07-30,Newcastle,Visakhapatnam,Coking Coal,Panamax,59546,5650,15.9,7.9,23.8,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,19.38
2024-07-30,Newcastle,Visakhapatnam,Coking Coal,Handysize,26014,5650,17.4,6.1,23.6,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,14.08
2024-07-30,Newcastle,Visakhapatnam,Coking Coal,Supramax,50555,5650,17.3,6.6,23.9,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,17.28
2024-07-30,Newcastle,Visakhapatnam,Thermal Coal,Handysize,26802,5650,17.8,6.7,24.5,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,13.25
2024-07-30,Port Hedland,Dhamra,Iron Ore,Panamax,56309,4300,12.8,5.0,17.8,1255.5,505.7,116.36,291.57,113.51,525.18,40.4,7,3,212,1,17.24
2024-07-30,Port Hedland,Gangavaram,Iron Ore,Panamax,66730,4550,13.6,7.3,20.9,1255.5,505.7,116.36,291.57,113.51,525.18,6.6,7,3,212,1,17.99
2024-07-30,Port Hedland,Gangavaram,Iron Ore,Supramax,56127,4550,13.4,7.0,20.4,1255.5,505.7,116.36,291.57,113.51,525.18,6.6,7,3,212,1,15.04
2024-07-30,Port Hedland,Visakhapatnam,Iron Ore,Capesize,128218,4520,12.9,8.8,21.7,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,27.56
2024-07-30,Richards Bay,Gangavaram,Thermal Coal,Supramax,49965,4650,13.7,6.4,20.1,1255.5,505.7,116.36,291.57,113.51,525.18,6.6,7,3,212,1,15.36
2024-07-30,Richards Bay,Gangavaram,Thermal Coal,Panamax,70580,4650,14.0,6.0,20.1,1255.5,505.7,116.36,291.57,113.51,525.18,6.6,7,3,212,1,17.58
2024-07-30,Richards Bay,Haldia,Thermal Coal,Supramax,48068,5100,15.3,7.5,22.9,1255.5,505.7,116.36,291.57,113.51,525.18,24.3,7,3,212,1,15.13
2024-07-30,Richards Bay,Haldia,Thermal Coal,Panamax,71297,5100,15.2,11.3,26.5,1255.5,505.7,116.36,291.57,113.51,525.18,24.3,7,3,212,1,17.71
2024-07-30,Richards Bay,Paradip,Chrome Ore,Capesize,172235,4800,13.9,10.2,24.9,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,29.63
2024-07-30,Richards Bay,Visakhapatnam,Thermal Coal,Handysize,21909,4600,13.7,4.8,18.5,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,12.9
2024-07-30,Richards Bay,Visakhapatnam,Thermal Coal,Supramax,46094,4600,14.3,7.0,21.3,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,15.51
2024-07-30,Saldanha Bay,Paradip,Manganese Ore,Supramax,48170,5600,16.6,4.5,21.5,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,18.05
2024-07-30,Saldanha Bay,Paradip,Manganese Ore,Capesize,182994,5600,16.1,11.4,28.4,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,30.18
2024-07-30,Saldanha Bay,Paradip,Iron Ore,Handysize,22341,5600,17.8,6.0,25.3,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,12.78
2024-07-30,Saldanha Bay,Paradip,Iron Ore,Capesize,149615,5600,16.3,10.0,27.4,1255.5,505.7,116.36,291.57,113.51,525.18,55.4,7,3,212,1,28.12
2024-07-30,Saldanha Bay,Visakhapatnam,Manganese Ore,Capesize,178436,5400,15.5,11.9,27.4,1255.5,505.7,116.36,291.57,113.51,525.18,40.7,7,3,212,1,30.31
